1.01325,0.912,242.20804,0.9999965,3.46E-06,0.912,0.088
1.01325,0.916,242.0999,0.9999968,3.23E-06,0.916,0.084
1.01325,0.92,241.99339,0.999997,3.01E-06,0.92,0.08
1.01325,0.924,241.88847,0.9999972,2.80E-06,0.924,0.076
1.01325,0.928,241.78512,0.9999974,2.59E-06,0.928,0.072
1.01325,0.932,241.6833,0.9999976,2.40E-06,0.932,0.068
1.01325,0.936,241.58299,0.9999978,2.21E-06,0.936,0.064
1.01325,0.94,241.48414,0.999998,2.03E-06,0.94,0.06
1.01325,0.944,241.38673,0.9999981,1.86E-06,0.944,0.056
1.01325,0.948,241.29072,0.9999983,1.69E-06,0.948,0.052
1.01325,0.952,241.19607,0.9999985,1.53E-06,0.952,0.048
1.01325,0.956,241.10275,0.9999986,1.38E-06,0.956,0.044
1.01325,0.96,241.01071,0.9999988,1.23E-06,0.96,0.04
1.01325,0.964,240.91994,0.9999989,1.09E-06,0.964,0.036
1.01325,0.968,240.83037,0.9999991,9.47E-07,0.968,0.032
1.01325,0.972,240.74198,0.9999992,8.14E-07,0.972,0.028
1.01325,0.976,240.65473,0.9999993,6.85E-07,0.976,0.024
1.01325,0.98,240.56857,0.9999994,5.61E-07,0.98,0.02
1.01325,0.984,240.48346,0.9999996,4.42E-07,0.984,0.016
1.01325,0.988,240.39935,0.9999997,3.26E-07,0.988,0.012
1.01325,0.992,240.31621,0.9999998,2.14E-07,0.992,0.008
1.01325,0.996,240.23399,0.9999999,1.05E-07,0.996,0.004
1.01325,1,240.15264,1,0,1,0
